feature_id,phylum,matched,LipidMolec,LipidID,ClassKey,SubClassKey,Adduct,Grade,IDScore,tier,ls_ppm_diff,ls_rt_diff,n_samples_detected,n_candidates,IonFormula
A15_106894,Streptophyta,False,,,,,,,,,,,,,
A15_4005,Streptophyta,False,,,,,,,,,,,,,
A15_28603,Basidiomycota,False,,,,,,,,,,,,,
A15_152074,Streptophyta,False,,,,,,,,,,,,,
A15_147301,Streptophyta,False,,,,,,,,,,,,,
A15_104104,Pseudomonadota,False,,,,,,,,,,,,,
A15_160457,Streptophyta,False,,,,,,,,,,,,,
A15_130287,Streptophyta,False,,,,,,,,,,,,,
A15_43018,Bacillota,False,,,,,,,,,,,,,
A15_44954,Bacillota,False,,,,,,,,,,,,,
A15_1477,Streptophyta,False,,,,,,,,,,,,,
A15_119427,Streptophyta,True,DG(15:1_16:0),DG(15:1_16:0)+Na,DG,diacyl,M+Na,C,0.3346376769809625,bronze,1.0707765619775542,0.0408000000000008,1.0,1.0,C34 H64 Na1 O5
A15_168507,Streptophyta,False,,,,,,,,,,,,,
A15_40428,Ascomycota,False,,,,,,,,,,,,,
A15_40643,Streptophyta,True,AcCa(16:0),AcCa(16:0)+H,AcCa,Fatty acyl carnitines,M+H,B,0.101818720725986,silver,1.5035272915986713,0.1890555299737633,1.0,1.0,C23 H46 N1 O4
A15_131937,Streptophyta,True,CerP(d33:0),CerP(d33:0)+H,CerP,dihydroceramide 1-phosphates,M+H,C,0.4980614718162965,bronze,4.551742282053075,0.2668770000000009,1.0,1.0,C33 H69 N1 O6 P1
A15_23736,Streptophyta,False,,,,,,,,,,,,,
A15_113244,Streptophyta,True,DGDG(18:3_18:3),DGDG(18:3_18:3)+NH4,DGDG,Digalactosyldiacylglycerol,M+NH4,C,0.0165585123876815,bronze,4.369370388337869,0.0856810472843445,1.0,1.0,C51 H88 N1 O15
A15_49026,Streptophyta,False,,,,,,,,,,,,,
A15_135251,Streptophyta,True,MGDG(20:4_20:5),MGDG(20:4_20:5)+NH4,MGDG,Monogalactosyldiacylglycerol,M+NH4,B,0.8332773423013793,gold,1.276954988740005,0.0864254815205978,8.0,3.0,C49 H80 N1 O10
A15_229547,Actinomycetota,True,TG(16:0_16:0_17:0),TG(16:0_16:0_17:0)+NH4,TG,triacyl,M+NH4,A,1.0096485616800952,gold,1.28325677257591,0.2253470467735852,7.0,5.0,C52 H104 N1 O6
A15_178702,Methanobacteriota,False,,,,,,,,,,,,,
A15_175388,Streptophyta,True,PA(25:0_18:0),PA(25:0_18:0)+NH4,PA,diacyl,M+NH4,C,0.0417225616393225,bronze,1.856925036175341,0.2148770000000013,1.0,2.0,C46 H95 N1 O8 P1
A15_62924,Pseudomonadota,True,PG(P-4:0_23:3),PG(P-4:0_23:3)+NH4,PG,alkenyl-acyl,M+NH4,C,0.1175024195999757,silver,2.987254977236653,0.2176574398009947,3.0,1.0,C33 H63 N1 O9 P1
A15_109277,Streptophyta,False,,,,,,,,,,,,,
A15_114672,Streptophyta,True,DG(O-25:7_23:6),DG(O-25:7_23:6)+Na,DG,alkyl-acyl,M+Na,C,0.893670079522602,bronze,4.142855594648234,0.2664559999999998,1.0,1.0,C51 H76 Na1 O4
A15_148926,Actinomycetota,True,PS(33:1)+D7:(s),PS(33:1)+H+D7:(s),PS,Dlabeled FA,M+H,C,0.202974946008425,silver,0.8920575889289071,0.2445491540348818,2.0,1.0,C39 H68 D7 N1 O10 P1
A15_150916,Actinomycetota,True,PS(33:1)+D7:(s),PS(33:1)+H+D7:(s),PS,Dlabeled FA,M+H,C,0.3017489792670478,bronze,2.020453103968061,0.288473999999999,1.0,1.0,C39 H68 D7 N1 O10 P1
A15_42114,Streptophyta,False,,,,,,,,,,,,,
A15_50945,Basidiomycota,False,,,,,,,,,,,,,
A15_178126,Actinomycetota,True,PI(35:0),PI(35:0)+NH4,PI,diacyl,M+NH4,C,0.895850862956299,silver,0.7516408141775845,0.1884299647095169,2.0,2.0,C44 H89 N1 O13 P1
A15_179316,Actinomycetota,True,PI(35:0),PI(35:0)+NH4,PI,diacyl,M+NH4,C,0.895850862956299,silver,1.3615599837100965,0.1680299647095147,2.0,2.0,C44 H89 N1 O13 P1
A15_176900,Actinomycetota,True,PI(35:0),PI(35:0)+NH4,PI,diacyl,M+NH4,C,0.895850862956299,silver,0.706844461637609,0.2231299647095141,2.0,2.0,C44 H89 N1 O13 P1
A15_166343,Methanobacteriota,False,,,,,,,,,,,,,
A15_168174,Methanobacteriota,False,,,,,,,,,,,,,
A15_174786,Basidiomycota,True,DG(15:0_18:2),DG(15:0_18:2)+NH4,DG,diacyl,M+NH4,A,1.7575504760444425,gold,1.8240752892096663,0.2721440000000008,17.0,4.0,C36 H70 N1 O5
A15_177523,Basidiomycota,True,DG(15:0_18:2),DG(15:0_18:2)+NH4,DG,diacyl,M+NH4,A,1.7575504760444425,gold,2.221375124739511,0.1869440000000004,17.0,6.0,C36 H70 N1 O5
A15_176245,Basidiomycota,True,DG(15:0_18:2),DG(15:0_18:2)+NH4,DG,diacyl,M+NH4,A,1.7575504760444425,gold,1.8089879474975656,0.2433440000000004,17.0,5.0,C36 H70 N1 O5
A15_7602,Streptophyta,True,TG(3:0_6:0_9:0),TG(3:0_6:0_9:0)+NH4,TG,triacyl,M+NH4,B,0.4276055576753919,gold,0.450821844240338,0.1516322999999999,8.0,4.0,C21 H42 N1 O6
A15_174001,Streptophyta,True,DG(16:0_18:3),DG(16:0_18:3)+H,DG,diacyl,M+H,A,1.073348618597471,gold,0.6863471935879897,0.0655619999999999,9.0,2.0,C37 H67 O5
A15_169626,Bacillota,False,,,,,,,,,,,,,
A15_162817,Bacillota,False,,,,,,,,,,,,,
A15_53986,Streptophyta,False,,,,,,,,,,,,,
A15_134747,Ascomycota,True,PC(38:4),PC(38:4)+H,PC,diacyl,M+H,C,1.1684073947961822,silver,2.736098716311336,0.2376079999999998,3.0,3.0,C46 H85 N1 O8 P1
A15_43254,Bacillota,False,,,,,,,,,,,,,
A15_222328,Streptophyta,True,SM(d36:0),SM(d36:0)+H,SM,acyl,M+H,C,0.200876942267089,silver,0.2894193174730632,0.0265660000000025,3.0,1.0,C41 H86 N2 O6 P1
A15_9864,Streptophyta,False,,,,,,,,,,,,,
A15_171098,Streptophyta,False,,,,,,,,,,,,,
A15_30846,Streptophyta,True,MePC(18:2),MePC(18:2)+H,MePC,diacyl,M+H,C,0.1189712027192857,bronze,1.669380524855661,0.0708771999999999,1.0,1.0,C27 H52 N1 O8 P1
A15_93653,Streptophyta,True,TG(3:0_15:2_16:2),TG(3:0_15:2_16:2)+H,TG,triacyl,M+H,B,0.4340779361413131,silver,2.171949123365424,0.0752807999999998,1.0,5.0,C37 H63 O6
A15_68768,Streptophyta,False,,,,,,,,,,,,,
A15_65546,Streptophyta,False,,,,,,,,,,,,,
A15_72836,Streptophyta,True,TG(25:1),TG(25:1)+H,TG,triacyl,M+H,C,0.2487216767471277,bronze,1.9594016787093664,0.1063243000000007,1.0,1.0,C28 H51 O6
A15_168833,Streptophyta,False,,,,,,,,,,,,,
A15_139788,Bacillota,False,,,,,,,,,,,,,
A15_44630,Streptophyta,False,,,,,,,,,,,,,
A15_167087,Streptophyta,False,,,,,,,,,,,,,
A15_164506,Bacillota,False,,,,,,,,,,,,,
A15_5271,Streptophyta,False,,,,,,,,,,,,,
A15_39892,Streptophyta,False,,,,,,,,,,,,,
A15_44071,Streptophyta,True,TG(16:0_4:0_4:0),TG(16:0_4:0_4:0)+NH4,TG,triacyl,M+NH4,C,0.5303272965266139,silver,0.3993363896955034,0.0125644313747894,8.0,3.0,C27 H54 N1 O6
A15_173711,Streptophyta,True,Cer(d16:1_22:2),Cer(d16:1_22:2)+H,Cer,acylsphingosines,M+H,A,0.4739250232903508,silver,0.6598767060759514,0.1315360000000005,1.0,5.0,C38 H72 N1 O3
A15_102352,Streptophyta,False,,,,,,,,,,,,,
A15_134281,Streptophyta,False,,,,,,,,,,,,,
A15_18771,Streptophyta,True,TG(22:5_2:0_2:0),TG(22:5_2:0_2:0)+NH4,TG,triacyl,M+NH4,C,0.0554791045330129,bronze,3.961140016682395,0.2725796000000002,1.0,1.0,C29 H48 N1 O6
A15_107972,Bacillota,False,,,,,,,,,,,,,
A15_106482,Bacillota,False,,,,,,,,,,,,,
A15_109419,Bacillota,False,,,,,,,,,,,,,
A15_114528,Bacillota,False,,,,,,,,,,,,,
A15_53775,Streptophyta,False,,,,,,,,,,,,,
A15_168944,Streptophyta,True,DG(20:1_28:7),DG(20:1_28:7)+NH4,DG,diacyl,M+NH4,C,0.1054388607979582,silver,1.492180559107882,0.1495104229640649,2.0,3.0,C51 H88 N1 O5
A15_199813,Streptophyta,True,PI(23:4_16:0),PI(23:4_16:0)+H,PI,diacyl,M+H,C,0.0481257389466613,bronze,3.24279206920674,0.053672261194027,2.0,3.0,C48 H86 O13 P1
A15_108717,Streptophyta,False,,,,,,,,,,,,,
A15_61530,Methanobacteriota,False,,,,,,,,,,,,,
A15_45048,Streptophyta,False,,,,,,,,,,,,,
A15_46171,Streptophyta,False,,,,,,,,,,,,,
A15_137583,Streptophyta,True,PE(16:2_16:1),PE(16:2_16:1)+H,PE,diacyl,M+H,B,1.802368682233177,gold,0.2579717782563331,0.0260609963819202,5.0,12.0,C37 H69 N1 O8 P1
A15_55255,Ascomycota,False,,,,,,,,,,,,,
A15_122373,Streptophyta,True,DGDG(20:4_18:3),DGDG(20:4_18:3)+NH4,DGDG,Digalactosyldiacylglycerol,M+NH4,B,0.5725308113440636,silver,1.2917443227351155,0.1839949999999994,1.0,1.0,C53 H90 N1 O15
A15_1760,Streptophyta,False,,,,,,,,,,,,,
A15_175831,Pseudomonadota,True,BisMePA(35:5),BisMePA(35:5)+NH4,BisMePA,diacyl,M+NH4,C,0.0247475289355512,bronze,4.959419508617982,0.0690640000000009,1.0,2.0,C40 H73 N1 O8 P1
A15_219694,Streptophyta,True,DG(O-25:4_18:4),DG(O-25:4_18:4)+Na,DG,alkyl-acyl,M+Na,C,1.0261276297282325,bronze,2.5965985736292283,0.0205540000000006,1.0,1.0,C46 H76 Na1 O4
A15_98705,Streptophyta,True,PG(18:2_18:2),PG(18:2_18:2)+NH4,PG,diacyl,M+NH4,A,0.4002078193436825,silver,0.659208670758555,0.2986245999999983,1.0,2.0,C42 H79 N1 O10 P1
A15_109598,Streptophyta,True,PG(20:3_16:0),PG(20:3_16:0)+NH4,PG,diacyl,M+NH4,C,0.1403775764122939,bronze,2.9614870368211244,0.1397975597345144,1.0,1.0,C42 H81 N1 O10 P1
A15_173481,Streptophyta,True,TG(43:7_15:2)+OO:(s),TG(43:7_15:2)+H+OO:(s),TG,triacyl,M+H,C,0.0700331982921083,bronze,0.0898447743573023,0.0077250000000006,1.0,2.0,C61 H101 O8
A15_97380,Streptophyta,False,,,,,,,,,,,,,
A15_205378,Streptophyta,False,,,,,,,,,,,,,
A15_197339,Pseudomonadota,True,PE(O-34:1),PE(O-34:1)+H,PE,alkyl-acyl,M+H,C,1.8324581520854808,silver,2.39947846458586,0.1836705943829848,3.0,4.0,C39 H79 N1 O7 P1
A15_192528,Pseudomonadota,True,PE(O-16:0_18:1),PE(O-16:0_18:1)+H,PE,alkyl-acyl,M+H,B,1.3233641955508182,gold,3.152660125980399,0.0238380000000013,2.0,6.0,C39 H79 N1 O7 P1
A15_18743,Streptophyta,True,LPC(20:4),LPC(20:4)+H,LPC,monoacyl,M+H,C,2.742772278711249,silver,0.4819304132771169,0.2670047542205975,20.0,4.0,C28 H51 N1 O7 P1
A15_150423,Streptophyta,False,,,,,,,,,,,,,
A15_119433,Streptophyta,True,MGDG(18:3_18:3),MGDG(18:3_18:3)+NH4,MGDG,Monogalactosyldiacylglycerol,M+NH4,A,0.457195157243689,gold,2.7459723831715745,0.0492480000000004,2.0,2.0,C45 H78 N1 O10
A15_172999,Streptophyta,False,,,,,,,,,,,,,
A15_114992,Streptophyta,True,TG(5:0_14:0_24:5)+OO:(s),TG(5:0_14:0_24:5)+Na+OO:(s),TG,triacyl,M+Na,C,0.0992327270617666,bronze,0.2415954336472656,0.0311444089403973,1.0,1.0,C46 H78 Na1 O8
A15_149454,Streptophyta,True,MGDG(18:2_18:3),MGDG(18:2_18:3)+NH4,MGDG,Monogalactosyldiacylglycerol,M+NH4,A,1.3507423767140947,gold,4.380266019295942,0.1342420000000004,9.0,7.0,C45 H80 N1 O10
A15_46908,Streptophyta,False,,,,,,,,,,,,,
A15_127200,Streptophyta,False,,,,,,,,,,,,,
A15_188562,Actinomycetota,False,,,,,,,,,,,,,
A15_83476,Streptophyta,False,,,,,,,,,,,,,
A15_46365,Streptophyta,False,,,,,,,,,,,,,
A15_66226,Basidiomycota,True,DG(7:0_18:1),DG(7:0_18:1)+Na,DG,diacyl,M+Na,C,0.0563984586144934,bronze,3.2816260269563204,0.1246465564301697,1.0,2.0,C28 H52 Na1 O5
A15_215582,Streptophyta,False,,,,,,,,,,,,,
A15_171925,Actinomycetota,False,,,,,,,,,,,,,
A15_129287,Streptophyta,False,,,,,,,,,,,,,
A15_66744,Streptophyta,False,,,,,,,,,,,,,
A15_80598,Streptophyta,True,PS(13:0_18:2),PS(13:0_18:2)+H,PS,diacyl,M+H,C,0.2262566344155218,bronze,1.6836171644156537,0.0606631999999995,1.0,1.0,C37 H69 N1 O10 P1
A15_199390,Streptophyta,False,,,,,,,,,,,,,
A15_64233,Basidiomycota,False,,,,,,,,,,,,,
A15_62276,Basidiomycota,False,,,,,,,,,,,,,
A15_192536,Streptophyta,False,,,,,,,,,,,,,
A15_221079,Streptophyta,False,,,,,,,,,,,,,
A15_115393,Streptophyta,False,,,,,,,,,,,,,
A15_193195,Streptophyta,True,PG(23:0_21:1),PG(23:0_21:1)+H,PG,diacyl,M+H,C,0.1075267304446026,bronze,1.3290565976690532,0.1233530000000016,1.0,1.0,C50 H98 O10 P1
A15_185341,Streptophyta,False,,,,,,,,,,,,,
A15_121097,Streptophyta,False,,,,,,,,,,,,,
A15_112535,Streptophyta,True,TG(17:2_16:0)+O:(s),TG(17:2_16:0)+NH4+O:(s),TG,triacyl,M+NH4,B,0.34416263499933,silver,0.9238869418182104,0.1240489999999994,1.0,1.0,C36 H68 N1 O7
A15_78744,Streptophyta,False,,,,,,,,,,,,,
A15_162228,Streptophyta,False,,,,,,,,,,,,,
A15_83152,Ascomycota,False,,,,,,,,,,,,,
A15_188920,Actinomycetota,True,PE(O-40:5),PE(O-40:5)+H,PE,alkyl-acyl,M+H,C,1.163849260550125,silver,2.397297954808032,0.0257590000000007,3.0,10.0,C45 H83 N1 O7 P1
A15_178921,Streptophyta,True,DG(P-22:7_20:1),DG(P-22:7_20:1)+H,DG,alkenyl-acyl,M+H,B,0.6374732879613361,silver,0.6747701210447684,0.1647585507773321,1.0,2.0,C45 H73 O4
A15_101980,Streptophyta,False,,,,,,,,,,,,,
A15_48901,Methanobacteriota,True,LPE(18:1)+D7:(s),LPE(18:1)+H+D7:(s),LPE,Dlabeled FA,M+H,B,0.7108079650244014,gold,3.1770158426594257,0.2109917999999995,6.0,2.0,C23 H40 D7 N1 O7 P1
A15_121545,Bacillota,True,TG(3:0_15:2_18:3)+O:(s),TG(3:0_15:2_18:3)+H+O:(s),TG,triacyl,M+H,C,0.4203887267437467,bronze,0.4469277552396627,0.1251639999999998,1.0,4.0,C39 H65 O7
A15_114147,Streptophyta,False,,,,,,,,,,,,,
A15_147421,Streptophyta,False,,,,,,,,,,,,,
A15_55779,Basidiomycota,False,,,,,,,,,,,,,
A15_120342,Streptophyta,True,MGDG(18:3_18:4),MGDG(18:3_18:4)+NH4,MGDG,Monogalactosyldiacylglycerol,M+NH4,A,0.4187507800158461,gold,0.1988193533974181,0.0236724999999999,4.0,6.0,C45 H76 N1 O10
A15_81020,Streptophyta,False,,,,,,,,,,,,,
A15_54921,Basidiomycota,False,,,,,,,,,,,,,
A15_54169,Basidiomycota,False,,,,,,,,,,,,,
A15_58539,Streptophyta,True,MG(O-27:7),MG(O-27:7)+H,MG,monoalkyl,M+H,C,0.4138897935695049,silver,0.8585695634175735,0.2653588853304898,6.0,2.0,C30 H49 O3
A15_23437,Methanobacteriota,False,,,,,,,,,,,,,
A15_136807,Streptophyta,False,,,,,,,,,,,,,
A15_119603,Streptophyta,True,TG(18:2_16:0)+O:(s),TG(18:2_16:0)+NH4+O:(s),TG,triacyl,M+NH4,B,0.8642716995202058,gold,1.417008502523483,0.1412535073089706,4.0,3.0,C37 H70 N1 O7
A15_154826,Streptophyta,False,,,,,,,,,,,,,
A15_149541,Basidiomycota,True,DG(O-13:0_21:2),DG(O-13:0_21:2)+Na,DG,alkyl-acyl,M+Na,C,0.2634861405297083,bronze,0.0886473873270602,0.0210539999999994,1.0,4.0,C37 H70 Na1 O4
A15_150470,Basidiomycota,True,DG(O-17:3_19:2),DG(O-17:3_19:2)+H,DG,alkyl-acyl,M+H,C,0.1689684467460381,bronze,0.2092627912136655,0.0492654389312967,1.0,3.0,C39 H69 O4
A15_42365,Streptophyta,True,TG(28:4_5:0)+O:(s),TG(28:4_5:0)+NH4+O:(s),TG,triacyl,M+NH4,C,0.0627363292769115,bronze,2.057055991025321,0.0540250250000005,1.0,2.0,C36 H64 N1 O7
A15_77721,Streptophyta,False,,,,,,,,,,,,,
A15_68568,Basidiomycota,True,LPC(P-17:2),LPC(P-17:2)+H,LPC,monoalkenyl,M+H,C,0.4099347784721732,bronze,1.833882428281621,0.1268739628081556,1.0,2.0,C25 H49 N1 O6 P1
A15_66127,Basidiomycota,True,LPC(P-17:2),LPC(P-17:2)+H,LPC,monoalkenyl,M+H,C,0.4099347784721732,bronze,1.976644081120648,0.0984739628081561,1.0,2.0,C25 H49 N1 O6 P1
A15_129608,Streptophyta,False,,,,,,,,,,,,,
A15_95549,Streptophyta,False,,,,,,,,,,,,,
A15_92941,Streptophyta,True,TG(3:0_6:0_18:1),TG(3:0_6:0_18:1)+NH4,TG,triacyl,M+NH4,B,0.9764180166511576,gold,0.048567594686701,0.0469279299658129,12.0,4.0,C30 H58 N1 O6
A15_126357,Streptophyta,True,TG(9:0_9:0_18:3)+O:(s),TG(9:0_9:0_18:3)+NH4+O:(s),TG,triacyl,M+NH4,B,0.5313577473918343,gold,0.5329136012693197,0.1424221329683241,8.0,11.0,C39 H72 N1 O7
A15_71250,Streptophyta,True,TG(18:2_16:3)+OO:(s),TG(18:2_16:3)+NH4+OO:(s),TG,triacyl,M+NH4,B,0.227809008958562,silver,1.672836807243521,0.2792648076923072,1.0,2.0,C37 H64 N1 O8
A15_69041,Streptophyta,True,TG(18:2_16:3)+OO:(s),TG(18:2_16:3)+NH4+OO:(s),TG,triacyl,M+NH4,C,0.2771645712035696,bronze,0.849184021768357,0.2161710000000001,1.0,1.0,C37 H64 N1 O8
A15_57696,Streptophyta,False,,,,,,,,,,,,,
A15_168226,Basidiomycota,True,DG(O-18:3_18:1),DG(O-18:3_18:1)+H,DG,alkyl-acyl,M+H,C,0.6474784286904856,silver,1.607532239889393,0.1860060000000007,6.0,3.0,C39 H71 O4
A15_140004,Streptophyta,True,DG(17:2_18:1),DG(17:2_18:1)+NH4,DG,diacyl,M+NH4,C,0.579244857133909,silver,0.7498617535056137,0.2522254329115885,2.0,6.0,C38 H72 N1 O5
A15_106533,Streptophyta,False,,,,,,,,,,,,,
A15_1666,Streptophyta,False,,,,,,,,,,,,,
A15_179362,Ascomycota,False,,,,,,,,,,,,,
A15_113093,Ascomycota,False,,,,,,,,,,,,,
A15_53829,Streptophyta,True,DG(5:0_19:2),DG(5:0_19:2)+H,DG,diacyl,M+H,C,0.6433552873284222,silver,1.0508142140799466,0.0967605306123884,5.0,2.0,C27 H49 O5
A15_135044,Bacillota,True,PI(O-31:2),PI(O-31:2)+NH4,PI,alkyl-acyl,M+NH4,C,0.6235723272718332,silver,1.6766731484661035,0.0667440220900825,2.0,1.0,C40 H79 N1 O12 P1
A15_76641,Ascomycota,False,,,,,,,,,,,,,
A15_127837,Streptophyta,False,,,,,,,,,,,,,
A15_202619,Streptophyta,True,TG(39:6_13:0)+O:(s),TG(39:6_13:0)+Na+O:(s),TG,triacyl,M+Na,C,0.1092966790943698,bronze,0.2686863817994835,0.2300450000000005,1.0,2.0,C55 H94 Na1 O7
A15_193149,Streptophyta,False,,,,,,,,,,,,,
A15_107101,Streptophyta,True,DGDG(18:3_18:4),DGDG(18:3_18:4)+NH4,DGDG,Digalactosyldiacylglycerol,M+NH4,A,0.7463587277182814,gold,0.4155943301242488,0.2607656344389504,5.0,7.0,C51 H86 N1 O15
A15_115449,Ascomycota,False,,,,,,,,,,,,,
A15_5749,Streptophyta,False,,,,,,,,,,,,,
A15_69660,Streptophyta,True,DG(P-17:3_14:1),DG(P-17:3_14:1)+Na,DG,alkenyl-acyl,M+Na,C,0.2901297281152954,bronze,4.966319429569661,0.1766984999999996,1.0,1.0,C34 H58 Na1 O4
A15_114051,Ascomycota,True,PG(20:2_20:3),PG(20:2_20:3)+NH4,PG,diacyl,M+NH4,C,0.0535153710634668,bronze,3.570146817321941,0.1005220000000015,1.0,1.0,C46 H85 N1 O10 P1
A15_115288,Streptophyta,True,TG(38:7),TG(38:7)+H,TG,triacyl,M+H,C,0.1029894374309125,bronze,1.3484153277614837,0.0686790960904666,1.0,5.0,C41 H65 O6
A15_154603,Pseudomonadota,True,PG(17:1_17:1),PG(17:1_17:1)+H,PG,diacyl,M+H,A,0.1208863570702616,silver,2.335436444636627,0.1942418752516008,1.0,6.0,C40 H76 O10 P1
A15_109675,Streptophyta,True,DG(O-26:4),DG(O-26:4)+NH4,DG,alkyl-acyl,M+NH4,C,0.354784494141154,silver,0.2892257744756873,0.1404835000000002,2.0,2.0,C29 H54 N1 O4
A15_87849,Streptophyta,False,,,,,,,,,,,,,
A15_204219,Streptophyta,True,TG(32:5_16:0)+O:(s),TG(32:5_16:0)+NH4+O:(s),TG,triacyl,M+NH4,B,0.8876260753734272,gold,1.462496783669398,0.1222613607144893,2.0,3.0,C51 H92 N1 O7
A15_83628,Streptophyta,False,,,,,,,,,,,,,
A15_125692,Streptophyta,False,,,,,,,,,,,,,
A15_32718,Ascomycota,True,DG(25:6),DG(25:6)+NH4,DG,diacyl,M+NH4,C,0.1419719128705607,silver,0.3885390065046006,0.0190466999999996,3.0,1.0,C28 H46 N1 O5
A15_175135,Streptophyta,False,,,,,,,,,,,,,
A15_111471,Streptophyta,False,,,,,,,,,,,,,
A15_8845,Streptophyta,True,TG(21:3_6:0)+OO:(s),TG(21:3_6:0)+NH4+OO:(s),TG,triacyl,M+NH4,B,0.2263600130233123,gold,0.4360246511705996,0.2420867272348985,5.0,3.0,C30 H54 N1 O8
A15_219589,Streptophyta,True,WE(O-45:7),WE(O-45:7)+Na,WE,Wax monoesters,M+Na,C,0.0325468433184416,bronze,1.3240055559217836,0.1215399999999995,1.0,1.0,C45 H76 Na1 O2
A15_75664,Streptophyta,False,,,,,,,,,,,,,
A15_43845,Ascomycota,False,,,,,,,,,,,,,
A15_105281,Streptophyta,True,TG(16:2_16:1),TG(16:2_16:1)+NH4,TG,triacyl,M+NH4,C,0.1100179529047997,bronze,0.3437491259489096,0.0518059999999991,1.0,1.0,C35 H64 N1 O6
A15_145865,Basidiomycota,False,,,,,,,,,,,,,
A15_203890,Actinomycetota,True,SM(d40:2),SM(d40:2)+H,SM,acyl,M+H,C,1.6931471805599454,silver,2.185419062806168,0.0180205790365164,6.0,3.0,C45 H90 N2 O6 P1
A15_199946,Actinomycetota,True,SM(d40:2),SM(d40:2)+H,SM,acyl,M+H,C,1.6931471805599454,silver,2.1077769196234177,0.1145205790365189,6.0,2.0,C45 H90 N2 O6 P1
A15_202245,Actinomycetota,True,SM(d40:2),SM(d40:2)+H,SM,acyl,M+H,C,1.6931471805599454,silver,2.0326804090045383,0.057820579036516,6.0,3.0,C45 H90 N2 O6 P1
A15_134646,Actinomycetota,True,PC(40:9),PC(40:9)+H,PC,diacyl,M+H,C,1.7934456494302489,silver,0.8833175565096709,0.1455577663549032,5.0,2.0,C48 H79 N1 O8 P1
A15_173329,Actinomycetota,True,DG(14:0_18:1),DG(14:0_18:1)+NH4,DG,diacyl,M+NH4,A,1.2468705015442598,gold,0.8141205310779612,0.2589760000000005,3.0,1.0,C35 H70 N1 O5
A15_177304,Actinomycetota,True,MGDG(15:0_18:0),MGDG(15:0_18:0)+Na,MGDG,Monogalactosyldiacylglycerol,M+Na,A,0.8645808653461846,silver,0.7389786944179306,0.2301539999999988,1.0,1.0,C42 H80 Na1 O10
A15_142276,Streptophyta,False,,,,,,,,,,,,,
A15_163680,Bacillota,True,PE(20:4_14:0),PE(20:4_14:0)+H,PE,diacyl,M+H,B,1.7529438838166465,gold,3.267814473918309,0.0052925563027219,2.0,6.0,C39 H71 N1 O8 P1
A15_1928,Streptophyta,False,,,,,,,,,,,,,
A15_94254,Streptophyta,False,,,,,,,,,,,,,
A15_25919,Pseudomonadota,True,MG(O-17:3),MG(O-17:3)+H,MG,monoalkyl,M+H,C,0.2036355732388065,silver,0.7801856258639231,0.0537806,2.0,1.0,C20 H37 O3
A15_22112,Pseudomonadota,True,MG(O-17:3),MG(O-17:3)+H,MG,monoalkyl,M+H,C,0.2036355732388065,silver,1.0722481310070051,0.1569806000000002,2.0,1.0,C20 H37 O3
A15_23470,Pseudomonadota,True,MG(O-17:3),MG(O-17:3)+H,MG,monoalkyl,M+H,C,0.2036355732388065,silver,0.9984639030777458,0.0965806000000002,2.0,1.0,C20 H37 O3
A15_151584,Actinomycetota,True,DGDG(15:0_17:0),DGDG(15:0_17:0)+NH4,DGDG,Digalactosyldiacylglycerol,M+NH4,B,0.1087358558032809,silver,4.331923250968585,0.2053485095645228,3.0,1.0,C47 H92 N1 O15
A15_224563,Bacillota,False,,,,,,,,,,,,,
A15_88550,Streptophyta,True,TG(26:1_8:0)+OO:(s),TG(26:1_8:0)+NH4+OO:(s),TG,triacyl,M+NH4,C,0.1307107223979967,bronze,1.4153203084032513,0.2523970702277829,1.0,1.0,C37 H72 N1 O8
A15_119301,Streptophyta,True,PG(17:0_16:0),PG(17:0_16:0)+NH4,PG,diacyl,M+NH4,C,0.2499030091332058,bronze,0.0973817786043886,0.0542390493301692,1.0,1.0,C39 H81 N1 O10 P1
A15_26224,Streptophyta,False,,,,,,,,,,,,,
A15_42833,Basidiomycota,False,,,,,,,,,,,,,
A15_1777,Streptophyta,False,,,,,,,,,,,,,
A15_60620,Streptophyta,True,TG(24:7_6:0_6:0),TG(24:7_6:0_6:0)+H,TG,triacyl,M+H,B,0.1763945961274098,silver,0.207354265211475,0.0335972145526071,1.0,1.0,C39 H61 O6
A15_168215,Streptophyta,True,TG(18:3_18:3_20:4),TG(18:3_18:3_20:4)+Na,TG,triacyl,M+Na,B,0.2818131738530106,silver,2.249080126307565,0.098301000000001,1.0,1.0,C59 H94 Na1 O6
A15_159417,Actinomycetota,True,PC(37:4),PC(37:4)+H,PC,diacyl,M+H,C,2.945910149055313,silver,0.5532925293484854,0.0351320152334508,11.0,6.0,C45 H83 N1 O8 P1
A15_156890,Actinomycetota,True,PC(37:4),PC(37:4)+H,PC,diacyl,M+H,C,2.945910149055313,silver,1.1382912377507004,0.04906798476655,11.0,4.0,C45 H83 N1 O8 P1
A15_180889,Actinomycetota,True,PC(33:0),PC(33:0)+H,PC,diacyl,M+H,C,1.8119824797963868,silver,1.1559513104760173,0.0646360000000001,3.0,4.0,C41 H83 N1 O8 P1
A15_179719,Actinomycetota,True,PC(33:0),PC(33:0)+H,PC,diacyl,M+H,C,1.8119824797963868,silver,1.0397323105325094,0.0792360000000016,3.0,4.0,C41 H83 N1 O8 P1
A15_12043,Actinomycetota,False,,,,,,,,,,,,,
