feature_id,consensus_mz,archlips_name,archlips_mw,archlips_formula,archlips_confidence,archlips_smiles,adduct,target_mz,mass_error_ppm,n_arch_ions,n_arch_nls,arch_ions,arch_nls,arch_detection_rate,archlips_tier,phylum,kingdom,spectral_support,evidence_basis,rt_uncertain
NEG_121663,1703.29781674,NGly-PGly-Penta-uns-Homo-Me-GDGT-2a,1704.30946,C99H182NO18P,5,C/C1=C/CO[C@@H](CO)COC/C=C(/C)CCCC2CCC(C2)C(C)CC/C=C(/C)CC/C(C)=C\CCC(C)CCCC(C)CCCC(C)CCO[C@@H](COP(=O)(O)OC2OC(COC3OC(CO)C(O)C(O)C3N)C(O)C(O)C2O)COCCC(C)CCCC2CCC(C2)C(C)CCCC(C)CCC(C)CC(C)CC(C)CCC/C(C)=C\CC1,[M-H]-,1703.30218,-2.5616476343563344,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_121663,1703.29781674,NGly-PGly-Penta-uns-Homo-Me-GDGT-2b,1704.30946,C99H182NO18P,5,C/C1=C/CC/C(C)=C\COC[C@H](COP(=O)(O)OC2OC(COC3OC(CO)C(O)C(O)C3N)C(O)C(O)C2O)OC/C=C(/C)CCCC2CCC(C2)C(C)CC(C)/C=C(/C)CCC(C)CCCC(C)C2CCC(CCCC(C)CCOC[C@H](CO)OCCC(C)CCCC(C)CCCC(C)CCCC(C)CCC(C)CCC/C(C)=C\CC1)C2,[M-H]-,1703.30218,-2.5616476343563344,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_121663,1703.29781674,NGly-PGly-Hexa-uns-Homo-Me-GDGT-1,1704.30946,C99H182NO18P,5,C/C1=C/CC/C(C)=C\COC[C@H](COP(=O)(O)OC2OC(COC3OC(CO)C(O)C(O)C3N)C(O)C(O)C2O)OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC(C)CC(C)CCC(C)CCCC(C)C2CCC(CCCC(C)CCOC[C@H](CO)OCCC(C)CCCC(C)CCCC(C)CCCC(C)CCC(C)CCC/C(C)=C\CC1)C2,[M-H]-,1703.30218,-2.5616476343563344,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_121663,1703.29781674,NGly-PGly-Hepta-uns-Homo-Me-GDGT-0,1704.30946,C99H182NO18P,5,C/C1=C/CC/C(C)=C\COC[C@H](COP(=O)(O)OC2OC(COC3OC(CO)C(O)C(O)C3N)C(O)C(O)C2O)OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC(C)CC(C)CCC(C)CCCC(C)CCCC(C)CCCC(C)CCOC[C@H](CO)OCCC(C)CCCC(C)CCCC(C)CCCC(C)CC/C(C)=C\CC/C(C)=C\CC1,[M-H]-,1703.30218,-2.5616476343563344,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_121663,1703.29781674,GluA-(NGly-)2OH-GDGT-6a,1658.31222,C98H179NO18,5,CC1CCCC(C)C2CCC(CCCC(C)(O)CCO[C@@H](COC3OC(CO)C(O)C(O)C3N)COCCC3CCC(C3)C3CCC(C3)C(C)CCCC(C)CCC(C)CCCC(C)C3CCC(CCCC(C)(O)CCO[C@@H](COC4OC(C(=O)O)C(O)C(O)C4O)COCCC4CCC(C4)C4CCC(C4)C(C)CCCC(C)CC1)C3)C2,[M+HCOO]-,1703.31042,-7.399273703794617,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_121663,1703.29781674,GluA-(NGly-)2OH-GDGT-6b,1658.31222,C98H179NO18,5,CC1CCCC2CCC(C2)C(C)CCCC(C)CCC(C)CCCC(C)C2CCC(CCCC(C)(O)CCO[C@@H](COC3OC(C(=O)O)C(O)C(O)C3O)COCCC3CCC(C3)C3CCC(C3)C(C)CCCC(C)CCC(C)CCCC(C)C3CCC(C3)C3CCC(O)(CCO[C@@H](COC4OC(CO)C(O)C(O)C4N)COCC1)C3)C2,[M+HCOO]-,1703.31042,-7.399273703794617,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_121663,1703.29781674,GluA-(NGly-)2OH-GDGT-6c,1658.31222,C98H179NO18,5,CC1CCCC2CCC(C2)C(C)CCCC(C)CCC(C)CCCC(C)C2CCC(C2)C2CCC(CCOC[C@H](COC3OC(C(=O)O)C(O)C(O)C3O)OCCC(C)(O)CCCC3CCC(C3)C(C)CCCC(C)CCC(C)CCCC(C)C3CCC(C3)C3CCC(O)(CCOC[C@H](COC4OC(CO)C(O)C(O)C4N)OCC1)C3)C2,[M+HCOO]-,1703.31042,-7.399273703794617,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_121663,1703.29781674,GluA-(NGly-)2OH-GDGT-6d,1658.31222,C98H179NO18,5,CC1CCCC(C)C2CCC(CCCC(C)(O)CCOC[C@H](COC3OC(C(=O)O)C(O)C(O)C3O)OCCC3CCC(C3)C3CCC(C3)C(C)CCCC(C)CCC(C)CCCC(C)C3CCC(C3)C3CCC(CCOC[C@H](COC4OC(CO)C(O)C(O)C4N)OCCC(C)(O)CCCC4CCC(C4)C(C)CCCC(C)CC1)C3)C2,[M+HCOO]-,1703.31042,-7.399273703794617,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_121663,1703.29781674,GluA-(NGly-)2OH-GDGT-6e,1658.31222,C98H179NO18,5,CC1CCCC2CCC(C2)C(C)CCCC(C)CCC(C)CCCC(C)C2CCC(CCCC(C)CCO[C@@H](COC3OC(C(=O)O)C(O)C(O)C3O)COCCC3(O)CCC(C3)C3CCC(C3)C(C)CCCC(C)CCC(C)CCCC(C)C3CCC(C3)C3CCC(O)(CCO[C@@H](COC4OC(CO)C(O)C(O)C4N)COCC1)C3)C2,[M+HCOO]-,1703.31042,-7.399273703794617,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_121663,1703.29781674,GluA-(NGly-)2OH-GDGT-6a,1658.31222,C98H179NO18,5,CC1CCCC(C)C2CCC(CCCC(C)(O)CCO[C@@H](COC3OC(CO)C(O)C(O)C3N)COCCC3CCC(C3)C3CCC(C3)C(C)CCCC(C)CCC(C)CCCC(C)C3CCC(CCCC(C)(O)CCO[C@@H](COC4OC(C(=O)O)C(O)C(O)C4O)COCCC4CCC(C4)C4CCC(C4)C(C)CCCC(C)CC1)C3)C2,[M+HCOO]-,1703.31042,-7.399273703794617,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_121663,1703.29781674,GluA-(NGly-)2OH-GDGT-6b,1658.31222,C98H179NO18,5,CC1CCCC2CCC(C2)C(C)CCCC(C)CCC(C)CCCC(C)C2CCC(CCCC(C)(O)CCO[C@@H](COC3OC(C(=O)O)C(O)C(O)C3O)COCCC3CCC(C3)C3CCC(C3)C(C)CCCC(C)CCC(C)CCCC(C)C3CCC(C3)C3CCC(O)(CCO[C@@H](COC4OC(CO)C(O)C(O)C4N)COCC1)C3)C2,[M+HCOO]-,1703.31042,-7.399273703794617,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_121663,1703.29781674,GluA-(NGly-)2OH-GDGT-6c,1658.31222,C98H179NO18,5,CC1CCCC2CCC(C2)C(C)CCCC(C)CCC(C)CCCC(C)C2CCC(C2)C2CCC(CCOC[C@H](COC3OC(C(=O)O)C(O)C(O)C3O)OCCC(C)(O)CCCC3CCC(C3)C(C)CCCC(C)CCC(C)CCCC(C)C3CCC(C3)C3CCC(O)(CCOC[C@H](COC4OC(CO)C(O)C(O)C4N)OCC1)C3)C2,[M+HCOO]-,1703.31042,-7.399273703794617,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_121663,1703.29781674,GluA-(NGly-)2OH-GDGT-6d,1658.31222,C98H179NO18,5,CC1CCCC(C)C2CCC(CCCC(C)(O)CCOC[C@H](COC3OC(C(=O)O)C(O)C(O)C3O)OCCC3CCC(C3)C3CCC(C3)C(C)CCCC(C)CCC(C)CCCC(C)C3CCC(C3)C3CCC(CCOC[C@H](COC4OC(CO)C(O)C(O)C4N)OCCC(C)(O)CCCC4CCC(C4)C(C)CCCC(C)CC1)C3)C2,[M+HCOO]-,1703.31042,-7.399273703794617,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_121663,1703.29781674,GluA-(NGly-)2OH-GDGT-6e,1658.31222,C98H179NO18,5,CC1CCCC2CCC(C2)C(C)CCCC(C)CCC(C)CCCC(C)C2CCC(CCCC(C)CCO[C@@H](COC3OC(C(=O)O)C(O)C(O)C3O)COCCC3(O)CCC(C3)C3CCC(C3)C(C)CCCC(C)CCC(C)CCCC(C)C3CCC(C3)C3CCC(O)(CCO[C@@H](COC4OC(CO)C(O)C(O)C4N)COCC1)C3)C2,[M+HCOO]-,1703.31042,-7.399273703794617,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_121663,1703.29781674,SQ-AHH-Homo-Me-GMGT-7,1704.29994,C99H181NO18S,5,CC1CCCC2CCC(C2)C(C)CC(C)CC(C)CCC(C)C2CCC(C)C3CCC(C3)C3CCC(CCOC[C@H](COC(O)C(O)C(O)C(O)CC(N)OC4OC(CS(=O)(=O)O)C(O)C(O)C4O)OCCC4CCC(C4)C4CCC(C4)C(C)CCCC(CCC(C)CCCC(C)C4CCC(C4)C4CCC(CCOC[C@H](CO)OCC1)C4)C2)C3,[M-H]-,1703.29266,3.0275126059942976,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_121663,1703.29781674,SQ-AHH-Homo-Me-GMGT-7,1704.29994,C99H181NO18S,5,CC1CCCC2CCC(C2)C(C)CC(C)CC(C)CCC(C)C2CCC(C)C3CCC(C3)C3CCC(CCOC[C@H](COC(O)C(O)C(O)C(O)CC(N)OC4OC(CS(=O)(=O)O)C(O)C(O)C4O)OCCC4CCC(C4)C4CCC(C4)C(C)CCCC(CCC(C)CCCC(C)C4CCC(C4)C4CCC(CCOC[C@H](CO)OCC1)C4)C2)C3,[M-H]-,1703.29266,3.0275126059942976,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_63077,774.67372416,PE-Archaeol(20:0_20:0),775.68188,C45H94NO6P,1,CC(C)CCCC(C)CCCC(C)CCCC(C)CCOC[C@H](COP(O)(=O)OCCN)OCCC(C)CCCC(C)CCCC(C)CCCC(C)C,[M-H]-,774.6745999999999,-1.1305908312149695,0,0,,,0.0,Bronze,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_63077,774.67372416,PE-Archaeol(20:0_20:0),775.68188,C45H94NO6P,1,CC(C)CCCC(C)CCCC(C)CCCC(C)CCOC[C@H](COP(O)(=O)OCCN)OCCC(C)CCCC(C)CCCC(C)CCCC(C)C,[M-H]-,774.6745999999999,-1.1305908312149695,0,0,,,0.0,Bronze,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_63077,774.67372416,PE-Archaeol(20:0_20:0),775.68188,C45H94NO6P,1,CC(C)CCCC(C)CCCC(C)CCCC(C)CCOC[C@H](COP(O)(=O)OCCN)OCCC(C)CCCC(C)CCCC(C)CCCC(C)C,[M-H]-,774.6745999999999,-1.1305908312149695,0,0,,,0.0,Bronze,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_63077,774.67372416,PE-Archaeol(20:0_20:0),775.68188,C45H94NO6P,1,CC(C)CCCC(C)CCCC(C)CCCC(C)CCOC[C@H](COP(O)(=O)OCCN)OCCC(C)CCCC(C)CCCC(C)CCCC(C)C,[M-H]-,774.6745999999999,-1.1305908312149695,0,0,,,0.0,Bronze,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_67704,795.59122154,MK(8:6(OH)),736.57945,C51H76O3,3,CC1=C(CCC(C)(O)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCCC(C)C)C(=O)c2ccccc2C1=O,[M+CH3COO]-,795.5933,-2.6124654393230795,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_67704,795.59122154,MK(8:6(OH)),736.57945,C51H76O3,3,CC1=C(CCC(C)(O)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCCC(C)C)C(=O)c2ccccc2C1=O,[M+CH3COO]-,795.5933,-2.6124654393230795,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_67704,795.59122154,MMK(8:6(OH)),750.5951,C52H78O3,3,CC1=C(CCC(C)(O)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCCC(C)C)C(=O)c2cccc(C)c2C1=O,[M+HCOO]-,795.5933,-2.6124654393230795,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_67704,795.59122154,MMK(8:6(OH)),750.5951,C52H78O3,3,CC1=C(CCC(C)(O)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCCC(C)C)C(=O)c2cccc(C)c2C1=O,[M+HCOO]-,795.5933,-2.6124654393230795,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_67704,795.59122154,SQ(8:2(OH)),750.59847,C49H82O3S,4,CC1=C(CCC(C)(O)CC/C=C(\C)CC/C=C(\C)CCCC(C)CCCC(C)CCCC(C)CCCC(C)CCCC(C)C)C(=O)c2sccc2C1=O,[M+HCOO]-,795.59667,-6.848268985370539,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_67704,795.59122154,SQ(8:2(OH)),750.59847,C49H82O3S,4,CC1=C(CCC(C)(O)CC/C=C(\C)CC/C=C(\C)CCCC(C)CCCC(C)CCCC(C)CCCC(C)CCCC(C)C)C(=O)c2sccc2C1=O,[M+HCOO]-,795.59667,-6.848268985370539,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_67704,795.59122154,PA-Archaeol(20:1(Me)_20:4),736.57708,C44H81O6P,3,CC(C)CCCC(C)CCCC(C)CC(C)C\C(C)=C\COC[C@H](COP(O)(O)=O)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,[M+CH3COO]-,795.5909300000001,0.3664445997656637,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_67704,795.59122154,PA-Archaeol(20:2(Me)_20:3),736.57708,C44H81O6P,3,CC(C)CCCC(C)CCC\C(C)=C\C(C)C\C(C)=C\COC[C@H](COP(O)(O)=O)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCCC(C)C,[M+CH3COO]-,795.5909300000001,0.3664445997656637,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_67704,795.59122154,PA-Archaeol(20:3(Me)_20:2),736.57708,C44H81O6P,3,CC(C)CCCC(C)CCC\C(C)=C\CC\C(C)=C\CO[C@H](COC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CCCC(C)C)COP(O)(O)=O,[M+CH3COO]-,795.5909300000001,0.3664445997656637,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_67704,795.59122154,PA-Archaeol(20:4(Me)_20:1),736.57708,C44H81O6P,3,CC(C)CCCC(C)CCCC(C)CCC\C(C)=C\CO[C@H](COC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CCC=C(C)C)COP(O)(O)=O,[M+CH3COO]-,795.5909300000001,0.3664445997656637,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_67704,795.59122154,PA-Archaeol(20:1(Me)_20:4(Me)),750.59273,C45H83O6P,3,CC(C)CCCC(C)CCCC(C)CC(C)C\C(C)=C\COC[C@H](COP(O)(O)=O)OC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CCC=C(C)C,[M+HCOO]-,795.59093,0.3664445999085598,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_67704,795.59122154,PA-Archaeol(20:2(Me)_20:3(Me)),750.59273,C45H83O6P,3,CC(C)CCCC(C)CCC\C(C)=C\C(C)C\C(C)=C\COC[C@H](COP(O)(O)=O)OC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CCCC(C)C,[M+HCOO]-,795.59093,0.3664445999085598,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_67704,795.59122154,PA-Archaeol(20:1(Me)_20:4),736.57708,C44H81O6P,3,CC(C)CCCC(C)CCCC(C)CC(C)C\C(C)=C\COC[C@H](COP(O)(O)=O)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,[M+CH3COO]-,795.5909300000001,0.3664445997656637,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_67704,795.59122154,PA-Archaeol(20:2(Me)_20:3),736.57708,C44H81O6P,3,CC(C)CCCC(C)CCC\C(C)=C\C(C)C\C(C)=C\COC[C@H](COP(O)(O)=O)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCCC(C)C,[M+CH3COO]-,795.5909300000001,0.3664445997656637,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_67704,795.59122154,PA-Archaeol(20:3(Me)_20:2),736.57708,C44H81O6P,3,CC(C)CCCC(C)CCC\C(C)=C\CC\C(C)=C\CO[C@H](COC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CCCC(C)C)COP(O)(O)=O,[M+CH3COO]-,795.5909300000001,0.3664445997656637,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_67704,795.59122154,PA-Archaeol(20:4(Me)_20:1),736.57708,C44H81O6P,3,CC(C)CCCC(C)CCCC(C)CCC\C(C)=C\CO[C@H](COC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CCC=C(C)C)COP(O)(O)=O,[M+CH3COO]-,795.5909300000001,0.3664445997656637,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_67704,795.59122154,PA-Archaeol(20:1(Me)_20:4(Me)),750.59273,C45H83O6P,3,CC(C)CCCC(C)CCCC(C)CC(C)C\C(C)=C\COC[C@H](COP(O)(O)=O)OC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CCC=C(C)C,[M+HCOO]-,795.59093,0.3664445999085598,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_67704,795.59122154,PA-Archaeol(20:2(Me)_20:3(Me)),750.59273,C45H83O6P,3,CC(C)CCCC(C)CCC\C(C)=C\C(C)C\C(C)=C\COC[C@H](COP(O)(O)=O)OC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CCCC(C)C,[M+HCOO]-,795.59093,0.3664445999085598,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_67704,795.59122154,PG-Archaeol(20:1_20:4),796.59821,C46H85O8P,3,CC(C)CCCC(C)CCCC(C)CCC\C(C)=C\COC[C@H](COP(O)(=O)OCC(O)CO)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,[M-H]-,795.59093,0.3664445999085598,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_67704,795.59122154,PG-Archaeol(20:2_20:3),796.59821,C46H85O8P,1,CC(C)CCCC(C)CCC\C(C)=C\CC\C(C)=C\COC[C@H](COP(O)(=O)OCC(O)CO)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCCC(C)C,[M-H]-,795.59093,0.3664445999085598,0,0,,,0.0,Bronze,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_67704,795.59122154,PG-Archaeol(20:1_20:4),796.59821,C46H85O8P,3,CC(C)CCCC(C)CCCC(C)CCC\C(C)=C\COC[C@H](COP(O)(=O)OCC(O)CO)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,[M-H]-,795.59093,0.3664445999085598,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_67704,795.59122154,PG-Archaeol(20:2_20:3),796.59821,C46H85O8P,1,CC(C)CCCC(C)CCC\C(C)=C\CC\C(C)=C\COC[C@H](COP(O)(=O)OCC(O)CO)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCCC(C)C,[M-H]-,795.59093,0.3664445999085598,0,0,,,0.0,Bronze,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_67704,795.59122154,MK(8:6(OH)),736.57945,C51H76O3,3,CC1=C(CCC(C)(O)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCCC(C)C)C(=O)c2ccccc2C1=O,[M+CH3COO]-,795.5933,-2.6124654393230795,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_67704,795.59122154,MK(8:6(OH)),736.57945,C51H76O3,3,CC1=C(CCC(C)(O)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCCC(C)C)C(=O)c2ccccc2C1=O,[M+CH3COO]-,795.5933,-2.6124654393230795,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_67704,795.59122154,MMK(8:6(OH)),750.5951,C52H78O3,3,CC1=C(CCC(C)(O)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCCC(C)C)C(=O)c2cccc(C)c2C1=O,[M+HCOO]-,795.5933,-2.6124654393230795,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_67704,795.59122154,MMK(8:6(OH)),750.5951,C52H78O3,3,CC1=C(CCC(C)(O)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCCC(C)C)C(=O)c2cccc(C)c2C1=O,[M+HCOO]-,795.5933,-2.6124654393230795,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_67704,795.59122154,SQ(8:2(OH)),750.59847,C49H82O3S,4,CC1=C(CCC(C)(O)CC/C=C(\C)CC/C=C(\C)CCCC(C)CCCC(C)CCCC(C)CCCC(C)CCCC(C)C)C(=O)c2sccc2C1=O,[M+HCOO]-,795.59667,-6.848268985370539,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_67704,795.59122154,SQ(8:2(OH)),750.59847,C49H82O3S,4,CC1=C(CCC(C)(O)CC/C=C(\C)CC/C=C(\C)CCCC(C)CCCC(C)CCCC(C)CCCC(C)CCCC(C)C)C(=O)c2sccc2C1=O,[M+HCOO]-,795.59667,-6.848268985370539,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_67704,795.59122154,PA-Archaeol(20:1(Me)_20:4),736.57708,C44H81O6P,3,CC(C)CCCC(C)CCCC(C)CC(C)C\C(C)=C\COC[C@H](COP(O)(O)=O)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,[M+CH3COO]-,795.5909300000001,0.3664445997656637,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_67704,795.59122154,PA-Archaeol(20:2(Me)_20:3),736.57708,C44H81O6P,3,CC(C)CCCC(C)CCC\C(C)=C\C(C)C\C(C)=C\COC[C@H](COP(O)(O)=O)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCCC(C)C,[M+CH3COO]-,795.5909300000001,0.3664445997656637,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_67704,795.59122154,PA-Archaeol(20:3(Me)_20:2),736.57708,C44H81O6P,3,CC(C)CCCC(C)CCC\C(C)=C\CC\C(C)=C\CO[C@H](COC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CCCC(C)C)COP(O)(O)=O,[M+CH3COO]-,795.5909300000001,0.3664445997656637,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_67704,795.59122154,PA-Archaeol(20:4(Me)_20:1),736.57708,C44H81O6P,3,CC(C)CCCC(C)CCCC(C)CCC\C(C)=C\CO[C@H](COC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CCC=C(C)C)COP(O)(O)=O,[M+CH3COO]-,795.5909300000001,0.3664445997656637,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_67704,795.59122154,PA-Archaeol(20:1(Me)_20:4(Me)),750.59273,C45H83O6P,3,CC(C)CCCC(C)CCCC(C)CC(C)C\C(C)=C\COC[C@H](COP(O)(O)=O)OC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CCC=C(C)C,[M+HCOO]-,795.59093,0.3664445999085598,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_67704,795.59122154,PA-Archaeol(20:2(Me)_20:3(Me)),750.59273,C45H83O6P,3,CC(C)CCCC(C)CCC\C(C)=C\C(C)C\C(C)=C\COC[C@H](COP(O)(O)=O)OC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CCCC(C)C,[M+HCOO]-,795.59093,0.3664445999085598,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_67704,795.59122154,PA-Archaeol(20:1(Me)_20:4),736.57708,C44H81O6P,3,CC(C)CCCC(C)CCCC(C)CC(C)C\C(C)=C\COC[C@H](COP(O)(O)=O)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,[M+CH3COO]-,795.5909300000001,0.3664445997656637,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
NEG_67704,795.59122154,PA-Archaeol(20:2(Me)_20:3),736.57708,C44H81O6P,3,CC(C)CCCC(C)CCC\C(C)=C\C(C)C\C(C)=C\COC[C@H](COP(O)(O)=O)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCCC(C)C,[M+CH3COO]-,795.5909300000001,0.3664445997656637,0,0,,,0.0,Unvalidated,Methanobacteriota,Archaea,False,mass_and_detection_rate_only,False
