feature_id,consensus_mz,consensus_rt,n_batches,phylum,kingdom,target_detected,bg_detected,detection_rate,specificity,exclusivity,log2fc,mean_target,mean_background,batch_confirm,batch_rate,composite_score,n_target_samples,n_target_batches,biomarker_quality,biomarker_tier
A15_118243,840.597751,11.6325,2,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.967,499568.3,0.0,1,1.0,87.93,5,1,Platinum,Platinum
A15_63712,850.498616,6.6172,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.957,496099.0,0.0,1,1.0,87.91,5,1,Platinum,Platinum
A15_114354,608.457461,11.0629,1,Chlorophyta,Viridiplantae,4,0,0.8,1.0,1.0,6.428,85131.8,0.0,1,1.0,87.86,5,1,Platinum,Diamond
A15_171573,881.521742,16.1368,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.929,486504.3,0.0,1,1.0,87.86,5,1,Platinum,Platinum
A15_75754,840.595149,7.3936,1,Chlorophyta,Viridiplantae,4,0,0.8,1.0,1.0,6.394,83102.5,0.0,1,1.0,87.79,5,1,Platinum,Diamond
A15_153175,924.641801,14.4887,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.882,470850.7,0.0,1,1.0,87.76,5,1,Platinum,Platinum
A15_10303,818.542078,2.2197,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.862,464330.7,0.0,1,1.0,87.72,5,1,Platinum,Platinum
A15_137440,1012.585979,13.1205,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.853,461546.0,0.0,1,1.0,87.71,5,1,Platinum,Platinum
A15_142247,822.588258,13.5537,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.833,455187.0,0.0,1,1.0,87.67,5,1,Platinum,Platinum
A15_6977,598.352119,1.9661,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.828,453556.7,0.0,1,1.0,87.66,5,1,Platinum,Platinum
A15_109972,803.543765,10.6312,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.826,452678.3,0.0,1,1.0,87.65,5,1,Platinum,Platinum
A15_205345,1276.891324,19.133,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.785,439979.7,0.0,1,1.0,87.57,5,1,Platinum,Platinum
A15_213656,607.479687,20.1264,1,Chlorophyta,Viridiplantae,4,0,0.8,1.0,1.0,6.282,76813.5,0.0,1,1.0,87.56,5,1,Platinum,Diamond
A15_101583,958.540124,9.7329,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.769,435276.0,0.0,1,1.0,87.54,5,1,Platinum,Platinum
A15_57789,696.482427,6.017,2,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.765,433928.7,0.0,1,1.0,87.53,5,1,Platinum,Platinum
A15_136151,946.628784,12.9916,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.76,432413.3,0.0,1,1.0,87.52,5,1,Platinum,Platinum
A15_57604,700.474314,5.8912,2,Chlorophyta,Viridiplantae,4,0,0.8,1.0,1.0,6.244,74794.5,0.0,1,1.0,87.49,5,1,Platinum,Diamond
A15_131283,958.628961,12.6265,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.743,427384.3,0.0,1,1.0,87.49,5,1,Platinum,Platinum
A15_11392,1488.079122,2.3589,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.728,423158.0,0.0,1,1.0,87.46,5,1,Platinum,Platinum
A15_7501,993.535614,2.0138,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.715,419333.3,0.0,1,1.0,87.43,5,1,Platinum,Platinum
A15_190584,916.606613,17.8345,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.694,413116.7,0.0,1,1.0,87.39,5,1,Platinum,Platinum
A15_55007,1407.795094,5.842,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.679,408912.7,0.0,1,1.0,87.36,5,1,Platinum,Platinum
A15_186713,1041.707567,17.4682,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.676,407925.3,0.0,1,1.0,87.35,5,1,Platinum,Platinum
A15_195421,1250.85369,18.2876,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.659,403199.3,0.0,1,1.0,87.32,5,1,Platinum,Platinum
A15_91109,787.509166,8.8244,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.658,402951.3,0.0,1,1.0,87.32,5,1,Platinum,Platinum
A15_29505,1049.796956,3.9824,2,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.638,397370.0,0.0,1,1.0,87.28,5,1,Platinum,Platinum
A15_76368,799.464032,7.4114,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.631,395579.7,0.0,1,1.0,87.26,5,1,Platinum,Platinum
A15_139628,967.580942,13.2968,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.625,393772.3,0.0,1,1.0,87.25,5,1,Platinum,Platinum
A15_73342,753.397964,7.2138,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.617,391553.0,0.0,1,1.0,87.23,5,1,Platinum,Platinum
A15_157805,1771.18849,14.8699,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.599,386834.7,0.0,1,1.0,87.2,5,1,Platinum,Platinum
A15_225747,840.707259,22.6737,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.588,383890.3,0.0,1,1.0,87.18,5,1,Platinum,Platinum
A15_48696,645.267493,5.2845,1,Chlorophyta,Viridiplantae,4,0,0.8,1.0,1.0,6.08,66664.8,0.0,1,1.0,87.16,5,1,Platinum,Diamond
A15_113339,579.382846,10.9547,1,Chlorophyta,Viridiplantae,4,0,0.8,1.0,1.0,6.056,65546.0,0.0,1,1.0,87.11,5,1,Platinum,Diamond
A15_5614,650.352012,1.926,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.536,370186.3,0.0,1,1.0,87.07,5,1,Platinum,Platinum
A15_103376,824.601775,9.9496,2,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.532,369266.3,0.0,1,1.0,87.06,5,1,Platinum,Platinum
A15_197824,631.48099,18.4354,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.518,365609.3,0.0,1,1.0,87.04,5,1,Platinum,Platinum
A15_214918,815.614577,20.2934,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.522,366681.0,0.0,1,1.0,87.04,5,1,Platinum,Platinum
A15_128030,1027.603423,12.3542,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.511,363891.3,0.0,1,1.0,87.02,5,1,Platinum,Platinum
A15_225784,1036.869669,22.7473,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.501,361184.7,0.0,1,1.0,87.0,5,1,Platinum,Platinum
A15_211447,919.585717,19.7963,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.484,356982.0,0.0,1,1.0,86.97,5,1,Platinum,Platinum
A15_134222,1515.059463,13.051,2,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.457,350307.0,0.0,1,1.0,86.91,5,1,Platinum,Platinum
A15_93877,794.554814,9.1358,1,Chlorophyta,Viridiplantae,4,0,0.8,1.0,1.0,5.955,61056.0,0.0,1,1.0,86.91,5,1,Platinum,Diamond
A15_106656,850.615769,10.4678,2,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.426,342860.0,0.0,1,1.0,86.85,5,1,Platinum,Platinum
A15_92975,584.439887,9.0244,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.406,338123.3,0.0,1,1.0,86.81,5,1,Platinum,Platinum
A15_194421,998.72764,18.2734,2,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.387,333822.3,0.0,1,1.0,86.77,5,1,Platinum,Platinum
A15_28770,832.474188,3.809,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.377,331470.0,0.0,1,1.0,86.75,5,1,Platinum,Platinum
A15_58603,962.615078,6.1742,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.369,329677.0,0.0,1,1.0,86.74,5,1,Platinum,Platinum
A15_167607,920.636091,15.7979,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.37,329824.3,0.0,1,1.0,86.74,5,1,Platinum,Platinum
A15_84490,950.54848,8.1918,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.359,327350.7,0.0,1,1.0,86.72,5,1,Platinum,Platinum
A15_221386,852.649076,21.443,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.354,326135.7,0.0,1,1.0,86.71,5,1,Platinum,Platinum
A15_190376,323.221521,17.795,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.345,324155.0,0.0,1,1.0,86.69,5,1,Platinum,Platinum
A15_176756,1199.017051,16.574,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.33,320690.7,0.0,1,1.0,86.66,5,1,Platinum,Platinum
A15_219856,1149.796546,21.07,1,Chlorophyta,Viridiplantae,4,0,0.8,1.0,1.0,5.797,54607.2,0.0,1,1.0,86.59,5,1,Platinum,Diamond
A15_58686,623.250362,6.1674,1,Chlorophyta,Viridiplantae,4,0,0.8,1.0,1.0,5.78,53966.0,0.0,1,1.0,86.56,5,1,Platinum,Diamond
A15_209247,933.572542,19.5202,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.234,300089.3,0.0,1,1.0,86.47,5,1,Platinum,Platinum
A15_106640,488.366113,10.2622,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.235,300386.0,0.0,1,1.0,86.47,5,1,Platinum,Platinum
A15_153346,974.657433,14.5026,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.199,292927.7,0.0,1,1.0,86.4,5,1,Platinum,Platinum
A15_221100,577.381002,21.3905,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.194,291851.7,0.0,1,1.0,86.39,5,1,Platinum,Platinum
A15_131112,580.384703,12.5855,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.156,284312.7,0.0,1,1.0,86.31,5,1,Platinum,Platinum
A15_36191,956.56004,4.5678,2,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.147,282474.7,0.0,1,1.0,86.29,5,1,Platinum,Platinum
A15_148876,1681.151299,14.1127,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.145,281991.0,0.0,1,1.0,86.29,5,1,Platinum,Platinum
A15_19237,799.460698,3.0035,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.121,277402.0,0.0,1,1.0,86.24,5,1,Platinum,Platinum
A15_177265,1200.852105,16.5943,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.116,276397.7,0.0,1,1.0,86.23,5,1,Platinum,Platinum
A15_197219,565.424607,18.5634,2,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.078,269249.3,0.0,1,1.0,86.16,5,1,Platinum,Platinum
A15_80540,768.538586,7.7231,2,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.074,268521.0,0.0,1,1.0,86.15,5,1,Platinum,Platinum
A15_185021,566.443086,17.3634,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.073,268367.3,0.0,1,1.0,86.15,5,1,Platinum,Platinum
A15_192571,1224.843923,17.9779,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.055,264990.0,0.0,1,1.0,86.11,5,1,Platinum,Platinum
A15_191273,617.479294,17.8875,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.043,262795.0,0.0,1,1.0,86.09,5,1,Platinum,Platinum
A15_124856,632.47387,12.0661,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.047,263523.3,0.0,1,1.0,86.09,5,1,Platinum,Platinum
A15_131581,484.377472,12.6383,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.032,260755.3,0.0,1,1.0,86.06,5,1,Platinum,Platinum
A15_76844,486.350183,7.4608,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.026,259704.0,0.0,1,1.0,86.05,5,1,Platinum,Platinum
A15_118667,922.586025,11.4969,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.016,257921.3,0.0,1,1.0,86.03,5,1,Platinum,Platinum
A15_161890,614.464729,15.2618,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,8.009,256543.0,0.0,1,1.0,86.02,5,1,Platinum,Platinum
A15_75880,815.456827,7.4153,1,Chlorophyta,Viridiplantae,4,0,0.8,1.0,1.0,5.499,44220.5,0.0,1,1.0,86.0,5,1,Platinum,Platinum
A15_78592,407.258121,7.64,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.971,249837.3,0.0,1,1.0,85.94,5,1,Platinum,Platinum
A15_81826,732.468389,7.9988,2,Chlorophyta,Viridiplantae,4,0,0.8,1.0,1.0,5.453,42815.5,0.0,1,1.0,85.91,5,1,Platinum,Platinum
A15_107655,820.522539,10.3585,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.922,241562.3,0.0,1,1.0,85.84,5,1,Platinum,Platinum
A15_111902,601.453234,10.7968,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.917,240704.3,0.0,1,1.0,85.83,5,1,Platinum,Platinum
A15_100978,756.44397,9.6736,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.908,239189.3,0.0,1,1.0,85.82,5,1,Platinum,Platinum
A15_18050,840.481536,2.8883,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.894,236871.0,0.0,1,1.0,85.79,5,1,Platinum,Platinum
A15_112738,1106.646922,10.9173,1,Chlorophyta,Viridiplantae,4,0,0.8,1.0,1.0,5.39,40938.0,0.0,1,1.0,85.78,5,1,Platinum,Platinum
A15_85057,884.624273,8.2454,1,Chlorophyta,Viridiplantae,4,0,0.8,1.0,1.0,5.374,40472.5,0.0,1,1.0,85.75,5,1,Platinum,Platinum
A15_128738,946.627184,12.4251,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.872,233316.7,0.0,1,1.0,85.74,5,1,Platinum,Platinum
A15_53652,670.417837,5.7525,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.869,232730.7,0.0,1,1.0,85.74,5,1,Platinum,Platinum
A15_143913,924.635273,13.6911,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.867,232431.3,0.0,1,1.0,85.73,5,1,Platinum,Platinum
A15_119861,684.505571,11.5322,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.861,231564.3,0.0,1,1.0,85.72,5,1,Platinum,Platinum
A15_108855,219.196829,10.4693,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.852,230107.0,0.0,1,1.0,85.7,5,1,Platinum,Platinum
A15_156919,837.64293,14.8373,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.832,226863.0,0.0,1,1.0,85.66,5,1,Platinum,Platinum
A15_42462,724.47601,4.8332,1,Chlorophyta,Viridiplantae,4,0,0.8,1.0,1.0,5.326,39101.5,0.0,1,1.0,85.65,5,1,Platinum,Platinum
A15_13916,856.477155,2.4912,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.827,226073.7,0.0,1,1.0,85.65,5,1,Platinum,Platinum
A15_203103,908.676232,18.9435,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.824,225524.3,0.0,1,1.0,85.65,5,1,Platinum,Platinum
A15_28346,1007.649366,3.7898,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.804,222414.7,0.0,1,1.0,85.61,5,1,Platinum,Platinum
A15_59097,497.310551,6.3814,2,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.807,222883.7,0.0,1,1.0,85.61,5,1,Platinum,Platinum
A15_212916,620.48782,20.0267,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.797,221430.0,0.0,1,1.0,85.59,5,1,Platinum,Platinum
A15_113344,814.54725,10.9896,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.751,214356.3,0.0,1,1.0,85.5,5,1,Platinum,Platinum
A15_99816,958.540662,9.6183,1,Chlorophyta,Viridiplantae,4,0,0.8,1.0,1.0,5.248,37012.8,0.0,1,1.0,85.5,5,1,Platinum,Platinum
A15_222231,711.628861,21.6528,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.688,205158.3,0.0,1,1.0,85.38,5,1,Platinum,Platinum
A15_111906,822.586086,10.8001,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.691,205709.0,0.0,1,1.0,85.38,5,1,Platinum,Platinum
A15_91091,950.548122,8.8096,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.685,204761.3,0.0,1,1.0,85.37,5,1,Platinum,Platinum
A15_50193,576.426062,5.5745,2,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.676,203526.0,0.0,1,1.0,85.35,5,1,Platinum,Platinum
A15_79667,799.464142,7.7459,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.667,202198.3,0.0,1,1.0,85.33,5,1,Platinum,Platinum
A15_56469,805.521672,5.9622,2,Chlorophyta,Viridiplantae,4,0,0.8,1.0,1.0,5.167,34922.0,0.0,1,1.0,85.33,5,1,Platinum,Platinum
A15_121964,1504.992875,11.7605,2,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.658,200979.7,0.0,1,1.0,85.32,5,1,Platinum,Platinum
A15_227286,1022.891583,23.3266,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.66,201286.0,0.0,1,1.0,85.32,5,1,Platinum,Platinum
A15_144554,245.054402,13.7526,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.64,198466.3,0.0,1,1.0,85.28,5,1,Platinum,Platinum
A15_107625,784.447054,10.3306,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.63,197038.3,0.0,1,1.0,85.26,5,1,Platinum,Platinum
A15_219252,859.621644,21.2333,2,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.597,192550.0,0.0,1,1.0,85.19,5,1,Platinum,Platinum
A15_112820,1010.574726,10.8903,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.578,190022.0,0.0,1,1.0,85.16,5,1,Platinum,Platinum
A15_85051,499.35795,8.2681,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.577,190009.0,0.0,1,1.0,85.15,5,1,Platinum,Platinum
A15_203858,1074.781698,18.9934,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.561,187826.3,0.0,1,1.0,85.12,5,1,Platinum,Platinum
A15_50755,659.430913,5.4683,2,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.55,186446.0,0.0,1,1.0,85.1,5,1,Platinum,Platinum
A15_35076,737.465174,4.3347,1,Chlorophyta,Viridiplantae,4,0,0.8,1.0,1.0,5.039,31866.5,0.0,1,1.0,85.08,5,1,Platinum,Platinum
A15_211989,606.472853,19.8487,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.492,179015.0,0.0,1,1.0,84.98,5,1,Platinum,Platinum
A15_54060,806.523589,5.7552,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.464,175553.3,0.0,1,1.0,84.93,5,1,Platinum,Platinum
A15_171785,1374.868266,16.1886,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.459,174972.0,0.0,1,1.0,84.92,5,1,Platinum,Platinum
A15_87381,739.438854,8.712,2,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.458,174771.7,0.0,1,1.0,84.92,5,1,Platinum,Platinum
A15_158106,745.491485,14.9306,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.446,173348.3,0.0,1,1.0,84.89,5,1,Platinum,Platinum
A15_215296,595.478891,20.375,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.427,171093.7,0.0,1,1.0,84.85,5,1,Platinum,Platinum
A15_183036,1199.73644,17.2026,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.393,167119.0,0.0,1,1.0,84.79,5,1,Platinum,Platinum
A15_28088,728.473438,3.7022,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.39,166759.3,0.0,1,1.0,84.78,5,1,Platinum,Platinum
A15_128156,936.550513,12.3613,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.356,162852.0,0.0,1,1.0,84.71,5,1,Platinum,Platinum
A15_216742,594.473563,20.5303,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.335,160507.3,0.0,1,1.0,84.67,5,1,Platinum,Platinum
A15_184708,996.71664,17.3641,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.329,159841.7,0.0,1,1.0,84.66,5,1,Platinum,Platinum
A15_115958,944.611412,11.2344,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.322,159041.0,0.0,1,1.0,84.64,5,1,Platinum,Platinum
A15_163939,830.662148,15.6345,2,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.319,158715.7,0.0,1,1.0,84.64,5,1,Platinum,Platinum
A15_82238,231.15918,8.0102,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.301,156713.0,0.0,1,1.0,84.6,5,1,Platinum,Platinum
A15_217547,608.487442,20.6731,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.302,156856.3,0.0,1,1.0,84.6,5,1,Platinum,Platinum
A15_125515,681.446054,12.1178,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.297,156210.3,0.0,1,1.0,84.59,5,1,Platinum,Platinum
A15_153276,981.554103,14.4997,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.293,155841.0,0.0,1,1.0,84.59,5,1,Platinum,Platinum
A15_207681,681.980677,19.448,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.285,154918.3,0.0,1,1.0,84.57,5,1,Platinum,Platinum
A15_214675,813.672162,20.2914,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.282,154614.3,0.0,1,1.0,84.56,5,1,Platinum,Platinum
A15_77907,815.456404,7.5697,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.236,149753.7,0.0,1,1.0,84.47,5,1,Platinum,Platinum
A15_211400,594.472746,19.8049,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.21,147026.7,0.0,1,1.0,84.42,5,1,Platinum,Platinum
A15_45486,645.266412,5.0185,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.202,146241.3,0.0,1,1.0,84.4,5,1,Platinum,Platinum
A15_110990,907.538941,10.7308,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.189,144870.3,0.0,1,1.0,84.38,5,1,Platinum,Platinum
A15_211810,606.972801,19.8754,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.183,144319.7,0.0,1,1.0,84.37,5,1,Platinum,Platinum
A15_116908,767.468825,11.2696,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.185,144485.7,0.0,1,1.0,84.37,5,1,Platinum,Platinum
A15_128678,723.459987,12.4266,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.163,142292.0,0.0,1,1.0,84.33,5,1,Platinum,Platinum
A15_131210,946.625885,12.5823,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.164,142395.0,0.0,1,1.0,84.33,5,1,Platinum,Platinum
A15_74646,838.581783,7.4162,2,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.158,141773.0,0.0,1,1.0,84.32,5,1,Platinum,Platinum
A15_223635,711.630169,21.986,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.157,141742.3,0.0,1,1.0,84.31,5,1,Platinum,Platinum
A15_113773,850.615552,10.843,2,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.15,141074.0,0.0,1,1.0,84.3,5,1,Platinum,Platinum
A15_88862,794.503387,8.6346,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.139,139966.3,0.0,1,1.0,84.28,5,1,Platinum,Platinum
A15_40453,652.390734,4.6891,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.119,137986.0,0.0,1,1.0,84.24,5,1,Platinum,Platinum
A15_114411,968.606996,11.0562,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.114,137558.3,0.0,1,1.0,84.23,5,1,Platinum,Platinum
A15_225838,1038.880603,22.725,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.113,137473.0,0.0,1,1.0,84.23,5,1,Platinum,Platinum
A15_205543,935.585294,19.1618,1,Chlorophyta,Viridiplantae,4,0,0.8,1.0,1.0,4.608,23390.0,0.0,1,1.0,84.22,5,1,Platinum,Platinum
A15_16103,990.705946,2.6668,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.092,135441.3,0.0,1,1.0,84.18,5,1,Platinum,Platinum
A15_222692,1024.8326,21.7614,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.089,135106.7,0.0,1,1.0,84.18,5,1,Platinum,Platinum
A15_113053,944.608492,10.9324,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.081,134390.0,0.0,1,1.0,84.16,5,1,Platinum,Platinum
A15_204608,837.600375,19.0958,2,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.062,132617.0,0.0,1,1.0,84.12,5,1,Platinum,Platinum
A15_78988,967.560019,7.6845,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.043,130877.7,0.0,1,1.0,84.09,5,1,Platinum,Platinum
A15_106261,1022.572614,10.2015,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.045,131070.0,0.0,1,1.0,84.09,5,1,Platinum,Platinum
A15_112814,683.506878,10.8998,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,7.038,130387.3,0.0,1,1.0,84.08,5,1,Platinum,Platinum
A15_40139,673.445271,4.6654,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,6.996,126666.0,0.0,1,1.0,83.99,5,1,Platinum,Platinum
A15_45887,510.283474,5.0385,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,6.966,124008.0,0.0,1,1.0,83.93,5,1,Platinum,Platinum
A15_82398,815.45627,8.0074,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,6.953,122856.7,0.0,1,1.0,83.91,5,1,Platinum,Platinum
A15_68481,1103.541097,6.8719,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,6.943,122064.0,0.0,1,1.0,83.89,5,1,Platinum,Platinum
A15_43870,645.266112,4.9785,1,Chlorophyta,Viridiplantae,3,0,0.6,1.0,1.0,6.916,119793.0,0.0,1,1.0,83.83,5,1,Platinum,Platinum
